"markers","BRCA","COAD","COADREAD","GBMLGG","KIPAN","KIRC","KIRP","LGG","LUAD","LUSC","OV","READ","UCEC"
"PRR10",NA,NA,NA,NA,NA,0.00284274273199947,NA,NA,NA,NA,NA,NA,NA
"PRRG1",NA,NA,NA,NA,NA,0.000513354871920391,NA,NA,NA,NA,NA,NA,NA
"RAP2A",NA,NA,NA,NA,NA,0.00173587827019872,NA,NA,NA,NA,NA,NA,NA
"RASIP1",NA,NA,NA,NA,NA,0.000356075065012673,NA,NA,NA,NA,NA,NA,NA
"ROBO4",NA,NA,NA,NA,NA,0.00373948379511402,NA,NA,NA,NA,NA,NA,NA
"SAV1",NA,NA,NA,NA,NA,0.00367957957456522,NA,NA,NA,NA,NA,NA,NA
"SEPT7",NA,NA,NA,NA,NA,0.000629267736816264,NA,NA,NA,NA,NA,NA,NA
"SGCZ",NA,NA,NA,NA,NA,0.00116352699007227,NA,NA,NA,NA,NA,NA,NA
"SNX10",NA,NA,NA,NA,NA,0.000747712225777963,NA,NA,NA,NA,NA,NA,NA
"SPARCL1",NA,NA,NA,NA,NA,0.000946798257810411,NA,NA,NA,NA,NA,NA,NA
"SPIN2B",NA,NA,NA,NA,NA,0.00245852196317964,NA,NA,NA,NA,NA,NA,NA
"TBC1D9",NA,NA,NA,NA,NA,0.00195052153131503,NA,NA,NA,NA,NA,NA,NA
"TCTE1",NA,NA,NA,NA,NA,0.00218994016489105,NA,NA,NA,NA,NA,NA,NA
"TMEM63B",NA,NA,NA,NA,NA,0.00243582517274721,NA,NA,NA,NA,NA,NA,NA
"URB1",NA,NA,NA,NA,NA,0.00259569056031472,NA,NA,NA,NA,NA,NA,NA
"USP6",NA,NA,NA,NA,NA,0.00130764657187155,NA,NA,NA,NA,NA,NA,NA
"VPS45",NA,NA,NA,NA,NA,0.00329363284407846,NA,NA,NA,NA,NA,NA,NA
"VWF",NA,NA,NA,NA,NA,0.00337512050975419,NA,NA,NA,NA,NA,NA,NA
"ZBTB10",NA,NA,NA,NA,NA,0.00201380502841819,NA,NA,NA,NA,NA,NA,NA
"ZFYVE1",NA,NA,NA,NA,NA,0.00316438543344866,NA,NA,NA,NA,NA,NA,NA
"ZMYND15",NA,NA,NA,NA,NA,0.00327527843248265,NA,NA,NA,NA,NA,NA,NA
"ZNF582",NA,NA,NA,NA,NA,0.00264503334736899,NA,NA,NA,NA,NA,NA,NA
"A4GALT",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"ACR",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"ACVR1C",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"AP4M1",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"ATG9A",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"ATP5H",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"BCR",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"BPIL2",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"BRPF1",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"C14orf147",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,0.0100823935664083,NA,NA,NA,NA
"C20orf42",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"C21orf57",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"C21orf84",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"C6orf136",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"C8orf42",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"C8orf55",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"C9orf7",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"C9orf78",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"CCDC94",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"CETN1",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"CETN3",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"COPG",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"COPS7B",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"CPSF1",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"CRIP2",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"DCN",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"DGCR6",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"DMRT1",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"DRG2",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"DTNB",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"E4F1",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"ELOVL3",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"EPB49",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"FAM108A1",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"FAM108A3",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"FAM50A",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"GALNT13",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"GGA1",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"GLA",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"GRM3",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"KIAA0319L",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"KRT77",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"LARP5",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"LOC285398",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"LTBR",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"MAP2K3",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"MAPKBP1",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"MDH1",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"MED29",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"METTL5",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"MKNK2",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"NDUFB3",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"NEIL2",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"NOXA1",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"PIGQ",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"PLCG1",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"PNPLA7",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"PPP1R12C",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"PPP1R16A",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"PSMA3",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"RAI16",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"RDH13",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"RHBDD2",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"RNF207",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"RP13-102H20.1",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"SCARF1",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"SCRN2",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"SHANK3",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"SHARPIN",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"SLC13A2",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"SLC25A1",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"SLC37A4",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,0.000285428347017502,NA,NA
"SLC5A9",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"SPG7",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"SPSB3",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"STK25",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"STYK1",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"SUOX",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"TAZ",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"TCN1",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"TIGD2",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"TMEM181",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"TMEM63A",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"TNFRSF1A",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"TPPP",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"TUBGCP6",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"TWIST1",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"UBLCP1",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"UBXD5",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"USP20",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"WASF2",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"XPC",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"YWHAQ",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"ZFAND2B",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"ZFYVE19",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"ZNF257",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"ZNF473",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"ZNRF4",NA,NA,NA,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"ACOX3",NA,NA,NA,NA,NA,NA,NA,NA,0.020649000436335,NA,NA,NA,NA
"AEBP2",NA,NA,NA,NA,NA,NA,NA,NA,0.00906588325217761,NA,NA,NA,NA
"ALOX12P2",NA,NA,NA,NA,NA,NA,NA,NA,0.0124080826223694,NA,NA,NA,NA
"APPL2",NA,NA,NA,NA,NA,NA,NA,NA,0.00906588325217761,NA,NA,NA,NA
"ATP6V1C1",NA,NA,NA,NA,NA,NA,NA,NA,0.00959992299050083,NA,NA,NA,NA
"BLR1",NA,NA,NA,NA,NA,NA,NA,NA,0.00234787796119751,NA,NA,NA,NA
"C14orf49",NA,NA,NA,NA,NA,NA,NA,NA,0.00906588325217761,NA,NA,NA,NA
"C1orf27",NA,NA,NA,NA,NA,NA,NA,NA,0.0124080826223694,NA,NA,NA,NA
"C5orf39",NA,NA,NA,NA,NA,NA,NA,NA,0.0030382504115517,NA,NA,NA,NA
"CALML6",NA,NA,NA,NA,NA,NA,NA,NA,0.00798619697682923,NA,NA,NA,NA
"CCBE1",NA,NA,NA,NA,NA,NA,NA,NA,0.0100823935664083,NA,NA,NA,NA
"CHM",NA,NA,NA,NA,NA,NA,NA,NA,0.0100823935664083,NA,NA,NA,NA
"CIB1",NA,NA,NA,NA,NA,NA,NA,NA,0.0112851862552602,NA,NA,NA,NA
"CITED4",NA,NA,NA,NA,NA,NA,NA,NA,0.0137172354395003,NA,NA,NA,NA
"CLASP2",NA,NA,NA,NA,NA,NA,NA,NA,0.0100823935664083,NA,NA,NA,NA
"CLIC1",NA,NA,NA,NA,NA,NA,NA,NA,0.0137172354395003,NA,NA,NA,NA
"CNO",NA,NA,NA,NA,NA,NA,NA,NA,0.00959992299050083,NA,NA,NA,NA
"CSRP3",NA,NA,NA,NA,NA,NA,NA,NA,0.0100823935664083,NA,NA,NA,NA
"CTNNA3",NA,NA,NA,NA,NA,NA,NA,NA,0.0112851862552602,NA,NA,NA,NA
"CXCL5",NA,NA,NA,NA,NA,NA,NA,NA,0.0112851862552602,NA,NA,NA,NA
"CYP46A1",NA,NA,NA,NA,NA,NA,NA,NA,0.0100823935664083,NA,NA,NA,NA
"DAZ4",NA,NA,NA,NA,NA,NA,NA,NA,0.0100823935664083,NA,NA,NA,NA
"DAZL",NA,NA,NA,NA,NA,NA,NA,NA,0.0100823935664083,NA,NA,NA,NA
"DEDD2",NA,NA,NA,NA,NA,NA,NA,NA,0.0100823935664083,NA,NA,NA,NA
"DKKL1",NA,NA,NA,NA,NA,NA,NA,NA,0.0112851862552602,NA,NA,NA,NA
"DMBX1",NA,NA,NA,NA,NA,NA,NA,NA,0.0100823935664083,NA,NA,NA,NA
"DNALI1",NA,NA,NA,NA,NA,NA,NA,NA,0.020649000436335,NA,NA,NA,NA
"DNASE1",NA,NA,NA,NA,NA,NA,NA,NA,0.0146443131638649,NA,NA,NA,NA
"EDAR",NA,NA,NA,NA,NA,NA,NA,NA,0.00892449729956968,NA,NA,NA,NA
"EGF",NA,NA,NA,NA,NA,NA,NA,NA,0.0100823935664083,NA,NA,NA,NA
"EIF3M",NA,NA,NA,NA,NA,NA,NA,NA,0.0100823935664083,NA,NA,NA,NA
"ELP4",NA,NA,NA,NA,NA,NA,NA,NA,0.00798619697682923,NA,NA,NA,NA
"EPN1",NA,NA,NA,NA,NA,NA,NA,NA,0.0112851862552602,NA,NA,NA,NA
"EPX",NA,NA,NA,NA,NA,NA,NA,NA,0.0124080826223694,NA,NA,NA,NA
"FABP5",NA,NA,NA,NA,NA,NA,NA,NA,0.0112851862552602,NA,NA,NA,NA
"FAM103A1",NA,NA,NA,NA,NA,NA,NA,NA,0.00906588325217761,NA,NA,NA,NA
"FGD1",NA,NA,NA,NA,NA,NA,NA,NA,0.0100823935664083,NA,NA,NA,NA
"FLJ45557",NA,NA,NA,NA,NA,NA,NA,NA,0.0100823935664083,NA,NA,NA,NA
"FUBP1",NA,NA,NA,NA,NA,NA,NA,NA,0.00270490131774359,NA,NA,NA,NA
"FUT7",NA,NA,NA,NA,NA,NA,NA,NA,0.00906588325217761,NA,NA,NA,NA
"G6PC2",NA,NA,NA,NA,NA,NA,NA,NA,0.0112851862552602,NA,NA,NA,NA
"GABPA",NA,NA,NA,NA,NA,NA,NA,NA,0.0100823935664083,NA,NA,NA,NA
"GCNT1",NA,NA,NA,NA,NA,NA,NA,NA,0.0124080826223694,NA,NA,NA,NA
"GNRHR",NA,NA,NA,NA,NA,NA,NA,NA,0.020649000436335,NA,NA,NA,NA
"GPC5",NA,NA,NA,NA,NA,NA,NA,NA,0.00234787796119751,NA,NA,NA,NA
"GSTM1",NA,NA,NA,NA,NA,NA,NA,NA,0.0124080826223694,NA,NA,NA,NA
"HIPK3",NA,NA,NA,NA,NA,NA,NA,NA,0.0124080826223694,NA,NA,NA,NA
"HMGCLL1",NA,NA,NA,NA,NA,NA,NA,NA,0.0124080826223694,NA,NA,NA,NA
"IL1RL2",NA,NA,NA,NA,NA,NA,NA,NA,0.0137172354395004,NA,NA,NA,NA
"JPH1",NA,NA,NA,NA,NA,NA,NA,NA,0.00798619697682923,0.00365937852862119,NA,NA,NA
"KIAA1033",NA,NA,NA,NA,NA,NA,NA,NA,0.020649000436335,NA,0.000304487647804663,NA,NA
"KIAA1383",NA,NA,NA,NA,NA,NA,NA,NA,0.00906588325217761,NA,NA,NA,NA
"KLHDC9",NA,NA,NA,NA,NA,NA,NA,NA,0.0100823935664083,NA,NA,NA,NA
"LGALS12",NA,NA,NA,NA,NA,NA,NA,NA,0.00798619697682923,NA,NA,NA,NA
"LOC91948",NA,NA,NA,NA,NA,NA,NA,NA,0.00775898367380801,NA,NA,NA,NA
"LYPD3",NA,NA,NA,NA,NA,NA,NA,NA,0.020649000436335,NA,NA,NA,NA
"MFAP5",NA,NA,NA,NA,NA,NA,NA,NA,0.020649000436335,NA,NA,NA,NA
"MFRP",NA,NA,NA,NA,NA,NA,NA,NA,0.0137172354395004,NA,NA,NA,NA
"MGC33846",NA,NA,NA,NA,NA,NA,NA,NA,0.00906588325217761,NA,NA,NA,NA
"MTX2",NA,NA,NA,NA,NA,NA,NA,NA,0.0112851862552602,NA,NA,NA,NA
"NAB1",NA,NA,NA,NA,NA,NA,NA,NA,0.00798619697682923,NA,NA,NA,NA
"NELL1",NA,NA,NA,NA,NA,NA,NA,NA,0.0124080826223694,NA,NA,NA,NA
"NLGN1",NA,NA,NA,NA,NA,NA,NA,NA,0.0112851862552602,NA,NA,NA,NA
"NLGN2",NA,NA,NA,NA,NA,NA,NA,NA,0.00906588325217761,NA,NA,NA,NA
"NTNG2",NA,NA,NA,NA,NA,NA,NA,NA,0.020649000436335,NA,NA,NA,NA
"NUDT21",NA,NA,NA,NA,NA,NA,NA,NA,0.0112851862552602,NA,NA,NA,NA
"OR4B1",NA,NA,NA,NA,NA,NA,NA,NA,0.00798619697682923,NA,NA,NA,NA
"OR5B12",NA,NA,NA,NA,NA,NA,NA,NA,0.00959992299050083,NA,NA,NA,NA
"OR5T2",NA,NA,NA,NA,NA,NA,NA,NA,0.00205476408868077,NA,NA,NA,NA
"ORM2",NA,NA,NA,NA,NA,NA,NA,NA,0.020649000436335,NA,NA,NA,NA
"P11",NA,NA,NA,NA,NA,NA,NA,NA,0.020649000436335,NA,NA,NA,NA
"PANK3",NA,NA,NA,NA,NA,NA,NA,NA,0.0112851862552602,NA,NA,NA,NA
"PBOV1",NA,NA,NA,NA,NA,NA,NA,NA,0.0112851862552602,NA,NA,NA,NA
"PCDH9",NA,NA,NA,NA,NA,NA,NA,NA,0.0137172354395003,NA,NA,NA,NA
"PDE4B",NA,NA,NA,NA,NA,NA,NA,NA,0.0184467300235817,NA,NA,0.00558098413683927,NA
"PHACTR1",NA,NA,NA,NA,NA,NA,NA,NA,0.0112851862552602,NA,NA,NA,NA
"PIM1",NA,NA,NA,NA,NA,NA,NA,NA,0.0112851862552602,NA,NA,NA,NA
"PJA1",NA,NA,NA,NA,NA,NA,NA,NA,0.0112851862552602,NA,NA,NA,NA
"PTX3",NA,NA,NA,NA,NA,NA,NA,NA,0.0112851862552602,NA,NA,NA,0.00714722567652837
"RBM19",NA,NA,NA,NA,NA,NA,NA,NA,0.020649000436335,NA,NA,NA,NA
"RNASEH2C",NA,NA,NA,NA,NA,NA,NA,NA,0.0112851862552602,NA,NA,NA,NA
"RP13-401N8.2",NA,NA,NA,NA,NA,NA,NA,NA,0.0124080826223694,NA,NA,NA,NA
"RRH",NA,NA,NA,NA,NA,NA,NA,NA,0.0100823935664083,NA,NA,NA,NA
"RSPRY1",NA,NA,NA,NA,NA,NA,NA,NA,0.00906588325217761,NA,NA,NA,NA
"SEPSECS",NA,NA,NA,NA,NA,NA,NA,NA,0.00906588325217761,NA,NA,NA,NA
"SH3GL1",NA,NA,NA,NA,NA,NA,NA,NA,0.0127791408418244,NA,NA,NA,NA
"SLC14A2",NA,NA,NA,NA,NA,NA,NA,NA,0.0100823935664083,NA,NA,NA,NA
"SLC27A6",NA,NA,NA,NA,NA,NA,NA,NA,0.00798619697682923,NA,NA,NA,NA
"SLC39A4",NA,NA,NA,NA,NA,NA,NA,NA,0.0100823935664083,NA,NA,NA,NA
"SLC6A20",NA,NA,NA,NA,NA,NA,NA,NA,0.0124080826223694,NA,NA,NA,NA
"SLC6A3",NA,NA,NA,NA,NA,NA,NA,NA,0.0100823935664083,NA,NA,NA,NA
"SPNS2",NA,NA,NA,NA,NA,NA,NA,NA,0.0100823935664083,NA,NA,NA,NA
"TREX2",NA,NA,NA,NA,NA,NA,NA,NA,0.0100823935664083,NA,NA,NA,NA
"UGT1A8",NA,NA,NA,NA,NA,NA,NA,NA,0.020649000436335,NA,NA,NA,NA
"WDR88",NA,NA,NA,NA,NA,NA,NA,NA,0.0146443131638649,NA,NA,NA,NA
"ZNF294",NA,NA,NA,NA,NA,NA,NA,NA,0.020649000436335,NA,NA,NA,NA
"ADMR",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00295458465325205,NA,NA,NA
"AMIGO1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00321963742585529,NA,NA,NA
"ART4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000813436221650976,NA,NA,NA
"ATP2A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00340736637455774,NA,NA,NA
"ATP6V0C",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000821081744304841,NA,NA,NA
"AURKC",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00217436688063632,NA,NA,NA
"C14orf102",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000695789332323948,NA,NA,NA
"C14orf73",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00200684778359439,NA,NA,NA
"C17orf55",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00119668294264474,NA,NA,NA
"C1orf175",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00416415681737869,NA,NA,NA
"C4orf40",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00258752862616562,NA,NA,NA
"CA6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00115917495851692,NA,NA,NA
"CACNA1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00280308960026254,NA,NA,NA
"CAGE1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000503084374304574,NA,NA,NA
"CAMK1G",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00248163153462544,NA,NA,NA
"CBX1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00338849946412234,NA,0.0143058784354296,NA
"CCDC117",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010575674310711,NA,NA,NA
"CCDC127",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00195154254501972,NA,NA,NA
"CERK",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00342741250591483,NA,NA,NA
"CLIC3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00282914422988645,NA,NA,NA
"COL16A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000716124660111728,NA,NA,NA
"CTA-246H3.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00186028542601613,NA,NA,NA
"CYP19A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00278920713367747,NA,NA,NA
"DNPEP",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00388113558373437,NA,NA,NA
"EFNA2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010390223168727,NA,NA,NA
"F10",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00406189280107028,NA,NA,NA
"F5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00417120646731362,NA,NA,NA
"FBXO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00385647745209439,NA,NA,NA
"FEV",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000407065484049007,NA,NA,NA
"FLJ21075",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00302346994421065,NA,NA,NA
"GEMIN8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00317343356105937,NA,NA,NA
"GRIN2A",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00106907186971017,NA,NA,NA
"HBQ1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00378669093600936,NA,NA,NA
"HIST1H4G",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00150477366930191,NA,NA,NA
"HIST1H4J",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00343544225385195,NA,NA,NA
"HIST1H4K",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0013839877645152,NA,NA,NA
"HS1BP3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00113464383702711,NA,NA,NA
"IFNA5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00156836176602371,NA,NA,NA
"IGLL1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0011785891303544,NA,NA,NA
"IPMK",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.26378900778113e-06,NA,NA,NA
"KCNE2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00277913371705318,NA,NA,NA
"KCNE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00212941307824166,NA,NA,NA
"KCTD8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00291314334731163,NA,NA,NA
"KIAA1166",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00143427660011264,NA,NA,NA
"KLHL23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000174372503562115,NA,NA,NA
"KRT12",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00111723849277678,NA,NA,NA
"LIF",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000950302623116128,NA,NA,NA
"LMAN1L",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000907732712437714,NA,NA,NA
"MAP7D2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00362144322946856,NA,NA,NA
"MEG3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0014244631283209,NA,NA,NA
"METTL3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00139943245983976,NA,NA,NA
